Day,Store_ID,Product_ID,Inventory_Units
19,S_7,P_19,0
19,S_7,P_20,68
19,S_7,P_21,0
19,S_7,P_22,0
19,S_7,P_23,0
19,S_7,P_24,0
19,S_7,P_25,0
19,S_7,P_26,64
19,S_7,P_27,94
19,S_7,P_28,0
19,S_7,P_29,0
19,S_7,P_30,0
19,S_8,P_1,0
19,S_8,P_2,0
19,S_8,P_3,0
19,S_8,P_4,122
19,S_8,P_5,4
19,S_8,P_6,0
19,S_8,P_7,0
19,S_8,P_8,0
19,S_8,P_9,66
19,S_8,P_10,0
19,S_8,P_11,0
19,S_8,P_12,0
19,S_8,P_13,0
19,S_8,P_14,54
19,S_8,P_15,0
19,S_8,P_16,0
19,S_8,P_17,165
19,S_8,P_18,159
19,S_8,P_19,0
19,S_8,P_20,24
19,S_8,P_21,0
19,S_8,P_22,0
19,S_8,P_23,0
19,S_8,P_24,0
19,S_8,P_25,0
19,S_8,P_26,0
19,S_8,P_27,143
19,S_8,P_28,0
19,S_8,P_29,18
19,S_8,P_30,0
19,S_9,P_1,0
19,S_9,P_2,0
19,S_9,P_3,0
19,S_9,P_4,85
19,S_9,P_5,41
19,S_9,P_6,0
19,S_9,P_7,0
19,S_9,P_8,0
19,S_9,P_9,0
19,S_9,P_10,0
19,S_9,P_11,0
19,S_9,P_12,0
19,S_9,P_13,0
19,S_9,P_14,44
19,S_9,P_15,0
19,S_9,P_16,0
19,S_9,P_17,40
19,S_9,P_18,0
19,S_9,P_19,0
19,S_9,P_20,4
19,S_9,P_21,0
19,S_9,P_22,0
19,S_9,P_23,0
19,S_9,P_24,0
19,S_9,P_25,0
19,S_9,P_26,40
19,S_9,P_27,50
19,S_9,P_28,0
19,S_9,P_29,0
19,S_9,P_30,0
19,S_10,P_1,0
19,S_10,P_2,0
19,S_10,P_3,0
19,S_10,P_4,112
19,S_10,P_5,55
19,S_10,P_6,0
19,S_10,P_7,0
19,S_10,P_8,0
19,S_10,P_9,0
19,S_10,P_10,0
19,S_10,P_11,0
19,S_10,P_12,0
19,S_10,P_13,5
19,S_10,P_14,149
19,S_10,P_15,0
19,S_10,P_16,0
19,S_10,P_17,39
19,S_10,P_18,78
19,S_10,P_19,0
19,S_10,P_20,0
19,S_10,P_21,0
19,S_10,P_22,0
19,S_10,P_23,0
19,S_10,P_24,0
19,S_10,P_25,0
19,S_10,P_26,91
19,S_10,P_27,0
19,S_10,P_28,190
19,S_10,P_29,195
19,S_10,P_30,0
20,S_1,P_1,0
20,S_1,P_2,0
20,S_1,P_3,0
20,S_1,P_4,57
20,S_1,P_5,0
20,S_1,P_6,0
20,S_1,P_7,0
20,S_1,P_8,0
20,S_1,P_9,0
20,S_1,P_10,0
20,S_1,P_11,0
20,S_1,P_12,0
20,S_1,P_13,0
20,S_1,P_14,30
20,S_1,P_15,0
20,S_1,P_16,0
20,S_1,P_17,132
20,S_1,P_18,38
20,S_1,P_19,0
20,S_1,P_20,0
20,S_1,P_21,0
20,S_1,P_22,0
20,S_1,P_23,0
20,S_1,P_24,0
20,S_1,P_25,0
20,S_1,P_26,0
20,S_1,P_27,54
20,S_1,P_28,0
20,S_1,P_29,0
20,S_1,P_30,0
20,S_2,P_1,20
20,S_2,P_2,0
20,S_2,P_3,0
20,S_2,P_4,74
20,S_2,P_5,191
20,S_2,P_6,0
20,S_2,P_7,0
20,S_2,P_8,0
20,S_2,P_9,67
20,S_2,P_10,0
20,S_2,P_11,62
20,S_2,P_12,0
20,S_2,P_13,0
20,S_2,P_14,93
20,S_2,P_15,0
20,S_2,P_16,0
20,S_2,P_17,71
20,S_2,P_18,115
20,S_2,P_19,0
20,S_2,P_20,112
20,S_2,P_21,0
20,S_2,P_22,0
20,S_2,P_23,7
20,S_2,P_24,10
20,S_2,P_25,0
20,S_2,P_26,174
20,S_2,P_27,198
20,S_2,P_28,93
20,S_2,P_29,88
20,S_2,P_30,0
20,S_3,P_1,132
20,S_3,P_2,96
20,S_3,P_3,97
20,S_3,P_4,180
20,S_3,P_5,128
20,S_3,P_6,0
20,S_3,P_7,84
20,S_3,P_8,63
20,S_3,P_9,160
20,S_3,P_10,62
20,S_3,P_11,100
20,S_3,P_12,39
20,S_3,P_13,136
20,S_3,P_14,176
20,S_3,P_15,0
20,S_3,P_16,103
20,S_3,P_17,112
20,S_3,P_18,32
20,S_3,P_19,86
20,S_3,P_20,169
20,S_3,P_21,89
20,S_3,P_22,24
20,S_3,P_23,76
20,S_3,P_24,113
20,S_3,P_25,133
20,S_3,P_26,158
20,S_3,P_27,144
20,S_3,P_28,16
20,S_3,P_29,30
20,S_3,P_30,123
20,S_4,P_1,15
20,S_4,P_2,5
20,S_4,P_3,0
20,S_4,P_4,263
20,S_4,P_5,158
20,S_4,P_6,0
20,S_4,P_7,20
20,S_4,P_8,35
20,S_4,P_9,45
20,S_4,P_10,0
20,S_4,P_11,29
20,S_4,P_12,0
20,S_4,P_13,37
20,S_4,P_14,141
20,S_4,P_15,0
20,S_4,P_16,0
20,S_4,P_17,78
20,S_4,P_18,149
20,S_4,P_19,20
20,S_4,P_20,150
20,S_4,P_21,0
20,S_4,P_22,0
20,S_4,P_23,0
20,S_4,P_24,70
20,S_4,P_25,13
20,S_4,P_26,130
20,S_4,P_27,139
20,S_4,P_28,48
20,S_4,P_29,12
20,S_4,P_30,63
20,S_5,P_1,127
20,S_5,P_2,131
20,S_5,P_3,115
20,S_5,P_4,115
20,S_5,P_5,108
20,S_5,P_6,34
20,S_5,P_7,106
20,S_5,P_8,110
20,S_5,P_9,58
20,S_5,P_10,87
20,S_5,P_11,213
20,S_5,P_12,58
20,S_5,P_13,142
20,S_5,P_14,159
20,S_5,P_15,39
20,S_5,P_16,135
20,S_5,P_17,159
20,S_5,P_18,131
20,S_5,P_19,145
20,S_5,P_20,48
20,S_5,P_21,173
20,S_5,P_22,79
20,S_5,P_23,113
20,S_5,P_24,185
20,S_5,P_25,181
20,S_5,P_26,55
20,S_5,P_27,108
20,S_5,P_28,181
20,S_5,P_29,217
20,S_5,P_30,173
20,S_6,P_1,54
20,S_6,P_2,42
20,S_6,P_3,15
20,S_6,P_4,76
20,S_6,P_5,26
20,S_6,P_6,0
20,S_6,P_7,0
20,S_6,P_8,0
20,S_6,P_9,95
20,S_6,P_10,20
20,S_6,P_11,69
20,S_6,P_12,0
20,S_6,P_13,32
20,S_6,P_14,106
20,S_6,P_15,0
20,S_6,P_16,9
20,S_6,P_17,67
20,S_6,P_18,24
20,S_6,P_19,0
20,S_6,P_20,67
20,S_6,P_21,41
20,S_6,P_22,0
20,S_6,P_23,42
20,S_6,P_24,23
20,S_6,P_25,62
20,S_6,P_26,133
20,S_6,P_27,0
20,S_6,P_28,98
20,S_6,P_29,116
20,S_6,P_30,74
20,S_7,P_1,0
20,S_7,P_2,0
20,S_7,P_3,0
20,S_7,P_4,97
20,S_7,P_5,0
20,S_7,P_6,0
20,S_7,P_7,0
20,S_7,P_8,0
20,S_7,P_9,0
20,S_7,P_10,0
20,S_7,P_11,0
20,S_7,P_12,0
20,S_7,P_13,0
20,S_7,P_14,21
20,S_7,P_15,0
20,S_7,P_16,0
20,S_7,P_17,0
20,S_7,P_18,0
20,S_7,P_19,0
20,S_7,P_20,29
20,S_7,P_21,0
20,S_7,P_22,0
20,S_7,P_23,0
20,S_7,P_24,0
20,S_7,P_25,0
20,S_7,P_26,24
20,S_7,P_27,61
20,S_7,P_28,0
20,S_7,P_29,0
20,S_7,P_30,0
20,S_8,P_1,0
20,S_8,P_2,0
20,S_8,P_3,0
20,S_8,P_4,90
20,S_8,P_5,0
20,S_8,P_6,0
20,S_8,P_7,0
20,S_8,P_8,0
20,S_8,P_9,43
20,S_8,P_10,0
20,S_8,P_11,0
20,S_8,P_12,0
20,S_8,P_13,0
20,S_8,P_14,39
20,S_8,P_15,0
20,S_8,P_16,0
20,S_8,P_17,132
20,S_8,P_18,118
20,S_8,P_19,0
20,S_8,P_20,0
20,S_8,P_21,0
20,S_8,P_22,0
20,S_8,P_23,0
20,S_8,P_24,0
20,S_8,P_25,0
20,S_8,P_26,0
20,S_8,P_27,129
20,S_8,P_28,0
20,S_8,P_29,0
20,S_8,P_30,0
20,S_9,P_1,0
20,S_9,P_2,0
20,S_9,P_3,0
20,S_9,P_4,65
20,S_9,P_5,2
20,S_9,P_6,0
20,S_9,P_7,0
20,S_9,P_8,0
20,S_9,P_9,0
20,S_9,P_10,0
20,S_9,P_11,0
20,S_9,P_12,0
20,S_9,P_13,0
20,S_9,P_14,6
20,S_9,P_15,0
20,S_9,P_16,0
20,S_9,P_17,7
20,S_9,P_18,174
20,S_9,P_19,0
20,S_9,P_20,0
20,S_9,P_21,0
20,S_9,P_22,0
20,S_9,P_23,0
20,S_9,P_24,0
20,S_9,P_25,0
20,S_9,P_26,90
20,S_9,P_27,29
20,S_9,P_28,0
20,S_9,P_29,0
20,S_9,P_30,0
20,S_10,P_1,0
20,S_10,P_2,0
20,S_10,P_3,0
20,S_10,P_4,90
20,S_10,P_5,32
20,S_10,P_6,0
20,S_10,P_7,0
20,S_10,P_8,0
20,S_10,P_9,183
20,S_10,P_10,0
20,S_10,P_11,0
20,S_10,P_12,0
20,S_10,P_13,0
20,S_10,P_14,109
20,S_10,P_15,0
20,S_10,P_16,0
20,S_10,P_17,7
20,S_10,P_18,68
20,S_10,P_19,0
20,S_10,P_20,101
20,S_10,P_21,0
20,S_10,P_22,0
20,S_10,P_23,0
20,S_10,P_24,0
20,S_10,P_25,0
20,S_10,P_26,33
20,S_10,P_27,51
20,S_10,P_28,137
20,S_10,P_29,126
20,S_10,P_30,0
21,S_1,P_1,0
21,S_1,P_2,0
21,S_1,P_3,0
21,S_1,P_4,36
21,S_1,P_5,11
21,S_1,P_6,0
21,S_1,P_7,0
21,S_1,P_8,0
21,S_1,P_9,172
21,S_1,P_10,0
21,S_1,P_11,0
21,S_1,P_12,0
21,S_1,P_13,0
21,S_1,P_14,196
21,S_1,P_15,0
21,S_1,P_16,0
21,S_1,P_17,114
21,S_1,P_18,168
21,S_1,P_19,0
21,S_1,P_20,17
21,S_1,P_21,0
21,S_1,P_22,0
21,S_1,P_23,0
21,S_1,P_24,0
21,S_1,P_25,0
21,S_1,P_26,0
21,S_1,P_27,250
21,S_1,P_28,0
21,S_1,P_29,31
21,S_1,P_30,0
21,S_2,P_1,0
21,S_2,P_2,0
21,S_2,P_3,0
21,S_2,P_4,55
21,S_2,P_5,156
21,S_2,P_6,0
21,S_2,P_7,0
21,S_2,P_8,0
21,S_2,P_9,38
21,S_2,P_10,0
21,S_2,P_11,38
21,S_2,P_12,0
21,S_2,P_13,0
21,S_2,P_14,66
21,S_2,P_15,0
21,S_2,P_16,0
21,S_2,P_17,61
21,S_2,P_18,99
21,S_2,P_19,0
21,S_2,P_20,100
21,S_2,P_21,0
21,S_2,P_22,0
21,S_2,P_23,0
21,S_2,P_24,0
21,S_2,P_25,0
21,S_2,P_26,146
21,S_2,P_27,160
21,S_2,P_28,75
21,S_2,P_29,61
21,S_2,P_30,0
21,S_3,P_1,109
21,S_3,P_2,72
21,S_3,P_3,76
21,S_3,P_4,155
21,S_3,P_5,101
21,S_3,P_6,0
21,S_3,P_7,40
21,S_3,P_8,44
21,S_3,P_9,131
21,S_3,P_10,25
21,S_3,P_11,61
21,S_3,P_12,29
21,S_3,P_13,110
21,S_3,P_14,148
21,S_3,P_15,0
21,S_3,P_16,66
21,S_3,P_17,92
21,S_3,P_18,20
21,S_3,P_19,44
21,S_3,P_20,132
21,S_3,P_21,27
21,S_3,P_22,0
21,S_3,P_23,44
21,S_3,P_24,70
21,S_3,P_25,88
21,S_3,P_26,134
21,S_3,P_27,111
21,S_3,P_28,0
21,S_3,P_29,0
21,S_3,P_30,76
21,S_4,P_1,0
21,S_4,P_2,0
21,S_4,P_3,0
21,S_4,P_4,236
21,S_4,P_5,110
21,S_4,P_6,0
21,S_4,P_7,0
21,S_4,P_8,0
21,S_4,P_9,0
21,S_4,P_10,0
21,S_4,P_11,0
21,S_4,P_12,0
21,S_4,P_13,10
21,S_4,P_14,103
21,S_4,P_15,0
21,S_4,P_16,0
21,S_4,P_17,49
21,S_4,P_18,126
21,S_4,P_19,0
21,S_4,P_20,141
21,S_4,P_21,0
21,S_4,P_22,0
21,S_4,P_23,0
21,S_4,P_24,40
21,S_4,P_25,0
21,S_4,P_26,93
21,S_4,P_27,114
21,S_4,P_28,28
21,S_4,P_29,0
21,S_4,P_30,22
21,S_5,P_1,87
21,S_5,P_2,95
21,S_5,P_3,71
21,S_5,P_4,87
21,S_5,P_5,75
21,S_5,P_6,0
21,S_5,P_7,92
21,S_5,P_8,72
21,S_5,P_9,43
21,S_5,P_10,74
21,S_5,P_11,172
21,S_5,P_12,6
21,S_5,P_13,127
21,S_5,P_14,129
21,S_5,P_15,0
21,S_5,P_16,98
21,S_5,P_17,121
21,S_5,P_18,119
21,S_5,P_19,112
21,S_5,P_20,23
21,S_5,P_21,113
21,S_5,P_22,23
21,S_5,P_23,87
21,S_5,P_24,144
21,S_5,P_25,132
21,S_5,P_26,6
21,S_5,P_27,71
21,S_5,P_28,150
21,S_5,P_29,189
21,S_5,P_30,133
21,S_6,P_1,33
21,S_6,P_2,0
21,S_6,P_3,0
21,S_6,P_4,53
21,S_6,P_5,0
21,S_6,P_6,0
21,S_6,P_7,0
21,S_6,P_8,0
21,S_6,P_9,53
21,S_6,P_10,0
21,S_6,P_11,15
21,S_6,P_12,0
21,S_6,P_13,0
21,S_6,P_14,93
21,S_6,P_15,0
21,S_6,P_16,0
21,S_6,P_17,35
21,S_6,P_18,0
21,S_6,P_19,0
21,S_6,P_20,30
21,S_6,P_21,0
21,S_6,P_22,0
21,S_6,P_23,2
21,S_6,P_24,0
21,S_6,P_25,10
21,S_6,P_26,120
21,S_6,P_27,0
21,S_6,P_28,49
21,S_6,P_29,96
21,S_6,P_30,40
21,S_7,P_1,0
21,S_7,P_2,0
21,S_7,P_3,0
21,S_7,P_4,59
21,S_7,P_5,0
21,S_7,P_6,0
21,S_7,P_7,0
21,S_7,P_8,0
21,S_7,P_9,0
21,S_7,P_10,0
21,S_7,P_11,0
21,S_7,P_12,0
21,S_7,P_13,0
21,S_7,P_14,0
21,S_7,P_15,0
21,S_7,P_16,0
21,S_7,P_17,0
21,S_7,P_18,0
21,S_7,P_19,0
21,S_7,P_20,0
21,S_7,P_21,0
21,S_7,P_22,0
21,S_7,P_23,0
21,S_7,P_24,0
21,S_7,P_25,0
21,S_7,P_26,0
21,S_7,P_27,45
21,S_7,P_28,0
21,S_7,P_29,0
21,S_7,P_30,0
21,S_8,P_1,132
21,S_8,P_2,121
21,S_8,P_3,121
21,S_8,P_4,60
21,S_8,P_5,215
21,S_8,P_6,32
21,S_8,P_7,104
21,S_8,P_8,72
21,S_8,P_9,20
21,S_8,P_10,88
21,S_8,P_11,183
21,S_8,P_12,64
21,S_8,P_13,135
21,S_8,P_14,25
21,S_8,P_15,32
21,S_8,P_16,144
21,S_8,P_17,102
21,S_8,P_18,96
21,S_8,P_19,117
21,S_8,P_20,177
21,S_8,P_21,185
21,S_8,P_22,84
21,S_8,P_23,140
21,S_8,P_24,151
21,S_8,P_25,177
21,S_8,P_26,276
21,S_8,P_27,112
21,S_8,P_28,181
21,S_8,P_29,154
21,S_8,P_30,190
21,S_9,P_1,0
21,S_9,P_2,0
21,S_9,P_3,0
21,S_9,P_4,45
21,S_9,P_5,0
21,S_9,P_6,0
21,S_9,P_7,0
21,S_9,P_8,0
21,S_9,P_9,0
21,S_9,P_10,0
21,S_9,P_11,0
21,S_9,P_12,0
21,S_9,P_13,0
21,S_9,P_14,0
21,S_9,P_15,0
21,S_9,P_16,0
21,S_9,P_17,0
21,S_9,P_18,147
21,S_9,P_19,0
21,S_9,P_20,0
21,S_9,P_21,0
21,S_9,P_22,0
21,S_9,P_23,0
21,S_9,P_24,0
21,S_9,P_25,0
21,S_9,P_26,71
21,S_9,P_27,10
21,S_9,P_28,0
21,S_9,P_29,0
21,S_9,P_30,0
21,S_10,P_1,0
21,S_10,P_2,0
21,S_10,P_3,0
21,S_10,P_4,65
21,S_10,P_5,0
21,S_10,P_6,0
21,S_10,P_7,0
21,S_10,P_8,0
21,S_10,P_9,120
21,S_10,P_10,0
21,S_10,P_11,0
21,S_10,P_12,0
21,S_10,P_13,0
21,S_10,P_14,66
21,S_10,P_15,0
21,S_10,P_16,0
21,S_10,P_17,240
21,S_10,P_18,43
21,S_10,P_19,0
21,S_10,P_20,36
21,S_10,P_21,0
21,S_10,P_22,0
21,S_10,P_23,0
21,S_10,P_24,0
21,S_10,P_25,0
21,S_10,P_26,0
21,S_10,P_27,22
21,S_10,P_28,108
21,S_10,P_29,77
21,S_10,P_30,0
22,S_1,P_1,129
22,S_1,P_2,143
22,S_1,P_3,140
22,S_1,P_4,192
22,S_1,P_5,223
22,S_1,P_6,33
22,S_1,P_7,124
22,S_1,P_8,92
22,S_1,P_9,116
22,S_1,P_10,95
22,S_1,P_11,131
22,S_1,P_12,31
22,S_1,P_13,187
22,S_1,P_14,166
22,S_1,P_15,30
22,S_1,P_16,158
22,S_1,P_17,95
22,S_1,P_18,147
22,S_1,P_19,109
22,S_1,P_20,212
22,S_1,P_21,203
22,S_1,P_22,72
22,S_1,P_23,142
22,S_1,P_24,162
22,S_1,P_25,183
22,S_1,P_26,258
22,S_1,P_27,220
22,S_1,P_28,161
22,S_1,P_29,230
22,S_1,P_30,204
22,S_2,P_1,0
22,S_2,P_2,0
22,S_2,P_3,0
22,S_2,P_4,36
22,S_2,P_5,118
22,S_2,P_6,0
22,S_2,P_7,0
22,S_2,P_8,0
22,S_2,P_9,10
22,S_2,P_10,0
22,S_2,P_11,12
22,S_2,P_12,0
22,S_2,P_13,0
22,S_2,P_14,33
22,S_2,P_15,0
22,S_2,P_16,0
22,S_2,P_17,45
22,S_2,P_18,80
22,S_2,P_19,0
22,S_2,P_20,88
22,S_2,P_21,0
22,S_2,P_22,0
22,S_2,P_23,0
22,S_2,P_24,0
22,S_2,P_25,0
22,S_2,P_26,113
22,S_2,P_27,123
22,S_2,P_28,40
22,S_2,P_29,37
22,S_2,P_30,0
22,S_3,P_1,88
22,S_3,P_2,48
22,S_3,P_3,55
22,S_3,P_4,127
22,S_3,P_5,75
22,S_3,P_6,0
22,S_3,P_7,10
22,S_3,P_8,22
22,S_3,P_9,113
22,S_3,P_10,0
22,S_3,P_11,26
22,S_3,P_12,15
22,S_3,P_13,92
22,S_3,P_14,120
22,S_3,P_15,0
22,S_3,P_16,29
22,S_3,P_17,73
22,S_3,P_18,1
22,S_3,P_19,20
22,S_3,P_20,115
22,S_3,P_21,0
22,S_3,P_22,0
22,S_3,P_23,18
22,S_3,P_24,31
22,S_3,P_25,47
22,S_3,P_26,107
22,S_3,P_27,93
22,S_3,P_28,0
22,S_3,P_29,0
22,S_3,P_30,26
22,S_4,P_1,0
22,S_4,P_2,0
22,S_4,P_3,0
22,S_4,P_4,206
22,S_4,P_5,74
22,S_4,P_6,0
22,S_4,P_7,0
22,S_4,P_8,0
22,S_4,P_9,0
22,S_4,P_10,0
22,S_4,P_11,0
22,S_4,P_12,0
22,S_4,P_13,0
22,S_4,P_14,65
22,S_4,P_15,0
22,S_4,P_16,0
22,S_4,P_17,15
22,S_4,P_18,109
22,S_4,P_19,0
22,S_4,P_20,120
22,S_4,P_21,0
22,S_4,P_22,0
22,S_4,P_23,0
22,S_4,P_24,15
22,S_4,P_25,0
22,S_4,P_26,47
22,S_4,P_27,88
22,S_4,P_28,0
22,S_4,P_29,0
22,S_4,P_30,0
22,S_5,P_1,46
22,S_5,P_2,66
22,S_5,P_3,26
22,S_5,P_4,54
22,S_5,P_5,50
22,S_5,P_6,0
22,S_5,P_7,81
22,S_5,P_8,37
22,S_5,P_9,19
22,S_5,P_10,54
22,S_5,P_11,152
22,S_5,P_12,0
22,S_5,P_13,110
22,S_5,P_14,101
22,S_5,P_15,0
22,S_5,P_16,61
22,S_5,P_17,80
22,S_5,P_18,108
22,S_5,P_19,78
22,S_5,P_20,0
22,S_5,P_21,54
22,S_5,P_22,0
22,S_5,P_23,69
22,S_5,P_24,97
22,S_5,P_25,81
22,S_5,P_26,0
22,S_5,P_27,37
22,S_5,P_28,130
22,S_5,P_29,159
22,S_5,P_30,87
22,S_6,P_1,15
22,S_6,P_2,0
22,S_6,P_3,0
22,S_6,P_4,28
22,S_6,P_5,0
22,S_6,P_6,0
22,S_6,P_7,0
22,S_6,P_8,0
22,S_6,P_9,55
22,S_6,P_10,0
22,S_6,P_11,0
22,S_6,P_12,0
22,S_6,P_13,0
22,S_6,P_14,73
22,S_6,P_15,0
22,S_6,P_16,0
22,S_6,P_17,242
22,S_6,P_18,174
22,S_6,P_19,0
22,S_6,P_20,0
22,S_6,P_21,0
22,S_6,P_22,0
22,S_6,P_23,0
22,S_6,P_24,0
22,S_6,P_25,0
22,S_6,P_26,101
22,S_6,P_27,186
22,S_6,P_28,15
22,S_6,P_29,78
22,S_6,P_30,0
22,S_7,P_1,0
22,S_7,P_2,0
22,S_7,P_3,0
22,S_7,P_4,24
22,S_7,P_5,0
22,S_7,P_6,0
22,S_7,P_7,0
22,S_7,P_8,0
22,S_7,P_9,0
22,S_7,P_10,0
22,S_7,P_11,0
22,S_7,P_12,0
22,S_7,P_13,0
22,S_7,P_14,153
22,S_7,P_15,0
22,S_7,P_16,0
22,S_7,P_17,9
22,S_7,P_18,0
22,S_7,P_19,0
22,S_7,P_20,0
22,S_7,P_21,0
22,S_7,P_22,0
22,S_7,P_23,0
22,S_7,P_24,0
22,S_7,P_25,0
22,S_7,P_26,0
22,S_7,P_27,27
22,S_7,P_28,0
22,S_7,P_29,0
22,S_7,P_30,0
22,S_8,P_1,96
22,S_8,P_2,73
22,S_8,P_3,56
22,S_8,P_4,165
22,S_8,P_5,183
22,S_8,P_6,0
22,S_8,P_7,37
22,S_8,P_8,22
22,S_8,P_9,157
22,S_8,P_10,43
22,S_8,P_11,141
22,S_8,P_12,13
22,S_8,P_13,90
22,S_8,P_14,17
22,S_8,P_15,0
22,S_8,P_16,90
22,S_8,P_17,80
22,S_8,P_18,77
22,S_8,P_19,65
22,S_8,P_20,145
22,S_8,P_21,115
22,S_8,P_22,3
22,S_8,P_23,112
22,S_8,P_24,95
22,S_8,P_25,111
22,S_8,P_26,215
22,S_8,P_27,83
22,S_8,P_28,126
22,S_8,P_29,109
22,S_8,P_30,150
22,S_9,P_1,0
22,S_9,P_2,0
22,S_9,P_3,0
22,S_9,P_4,19
22,S_9,P_5,0
22,S_9,P_6,0
22,S_9,P_7,0
22,S_9,P_8,0
22,S_9,P_9,0
22,S_9,P_10,0
22,S_9,P_11,0
22,S_9,P_12,0
22,S_9,P_13,0
22,S_9,P_14,109
22,S_9,P_15,0
22,S_9,P_16,0
22,S_9,P_17,0
22,S_9,P_18,118
22,S_9,P_19,0
22,S_9,P_20,0
22,S_9,P_21,0
22,S_9,P_22,0
22,S_9,P_23,0
22,S_9,P_24,0
22,S_9,P_25,0
22,S_9,P_26,42
22,S_9,P_27,67
22,S_9,P_28,0
22,S_9,P_29,0
22,S_9,P_30,0
22,S_10,P_1,0
22,S_10,P_2,0
22,S_10,P_3,0
22,S_10,P_4,37
22,S_10,P_5,0
22,S_10,P_6,0
22,S_10,P_7,0
22,S_10,P_8,0
22,S_10,P_9,99
22,S_10,P_10,0
22,S_10,P_11,0
22,S_10,P_12,0
22,S_10,P_13,0
22,S_10,P_14,39
22,S_10,P_15,0
22,S_10,P_16,0
22,S_10,P_17,202
22,S_10,P_18,21
22,S_10,P_19,0
22,S_10,P_20,0
22,S_10,P_21,0
22,S_10,P_22,0
22,S_10,P_23,0
22,S_10,P_24,0
22,S_10,P_25,0
22,S_10,P_26,0
22,S_10,P_27,0
22,S_10,P_28,87
22,S_10,P_29,37
22,S_10,P_30,0
23,S_1,P_1,179
23,S_1,P_2,70
23,S_1,P_3,67
23,S_1,P_4,162
23,S_1,P_5,147
23,S_1,P_6,30
23,S_1,P_7,158
23,S_1,P_8,91
23,S_1,P_9,94
23,S_1,P_10,99
23,S_1,P_11,66
23,S_1,P_12,53
23,S_1,P_13,87
23,S_1,P_14,141
23,S_1,P_15,43
23,S_1,P_16,88
23,S_1,P_17,81
23,S_1,P_18,132
23,S_1,P_19,148
23,S_1,P_20,139
23,S_1,P_21,137
23,S_1,P_22,102
23,S_1,P_23,85
23,S_1,P_24,75
23,S_1,P_25,113
23,S_1,P_26,186
23,S_1,P_27,180
23,S_1,P_28,87
23,S_1,P_29,168
23,S_1,P_30,132
23,S_2,P_1,0
23,S_2,P_2,0
23,S_2,P_3,0
23,S_2,P_4,7
23,S_2,P_5,83
23,S_2,P_6,0
23,S_2,P_7,0
23,S_2,P_8,0
23,S_2,P_9,0
23,S_2,P_10,0
23,S_2,P_11,0
23,S_2,P_12,0
23,S_2,P_13,0
23,S_2,P_14,2
23,S_2,P_15,0
23,S_2,P_16,0
23,S_2,P_17,14
23,S_2,P_18,56
23,S_2,P_19,0
23,S_2,P_20,82
23,S_2,P_21,0
23,S_2,P_22,0
23,S_2,P_23,0
23,S_2,P_24,0
23,S_2,P_25,0
23,S_2,P_26,86
23,S_2,P_27,97
23,S_2,P_28,10
23,S_2,P_29,14
23,S_2,P_30,0
23,S_3,P_1,71
23,S_3,P_2,21
23,S_3,P_3,35
23,S_3,P_4,103
23,S_3,P_5,49
23,S_3,P_6,0
23,S_3,P_7,0
23,S_3,P_8,2
23,S_3,P_9,95
23,S_3,P_10,0
23,S_3,P_11,0
23,S_3,P_12,5
23,S_3,P_13,73
23,S_3,P_14,86
23,S_3,P_15,0
23,S_3,P_16,0
23,S_3,P_17,53
23,S_3,P_18,0
23,S_3,P_19,0
23,S_3,P_20,94
23,S_3,P_21,0
23,S_3,P_22,0
23,S_3,P_23,0
23,S_3,P_24,0
23,S_3,P_25,8
23,S_3,P_26,84
23,S_3,P_27,75
23,S_3,P_28,0
23,S_3,P_29,0
23,S_3,P_30,0
23,S_4,P_1,0
23,S_4,P_2,0
23,S_4,P_3,0
23,S_4,P_4,171
23,S_4,P_5,44
23,S_4,P_6,0
23,S_4,P_7,0
23,S_4,P_8,0
23,S_4,P_9,0
23,S_4,P_10,0
23,S_4,P_11,0
23,S_4,P_12,0
23,S_4,P_13,0
23,S_4,P_14,28
23,S_4,P_15,0
23,S_4,P_16,0
23,S_4,P_17,0
23,S_4,P_18,93
23,S_4,P_19,0
23,S_4,P_20,96
23,S_4,P_21,0
23,S_4,P_22,0
23,S_4,P_23,0
23,S_4,P_24,0
23,S_4,P_25,0
23,S_4,P_26,2
23,S_4,P_27,50
23,S_4,P_28,0
23,S_4,P_29,0
23,S_4,P_30,0
23,S_5,P_1,8
23,S_5,P_2,36
23,S_5,P_3,0
23,S_5,P_4,27
23,S_5,P_5,22
23,S_5,P_6,0
23,S_5,P_7,74
23,S_5,P_8,9
23,S_5,P_9,176
23,S_5,P_10,39
23,S_5,P_11,133
23,S_5,P_12,0
23,S_5,P_13,92
23,S_5,P_14,60
23,S_5,P_15,0
23,S_5,P_16,25
23,S_5,P_17,55
23,S_5,P_18,93
23,S_5,P_19,43
23,S_5,P_20,0
23,S_5,P_21,0
23,S_5,P_22,0
23,S_5,P_23,48
23,S_5,P_24,57
23,S_5,P_25,32
23,S_5,P_26,0
23,S_5,P_27,23
23,S_5,P_28,107
23,S_5,P_29,129
23,S_5,P_30,45
23,S_6,P_1,0
23,S_6,P_2,0
23,S_6,P_3,0
23,S_6,P_4,157
23,S_6,P_5,0
23,S_6,P_6,0
23,S_6,P_7,0
23,S_6,P_8,0
23,S_6,P_9,36
23,S_6,P_10,0
23,S_6,P_11,0
23,S_6,P_12,0
